dealer_id,dealer_aadhar,farmer_id,relationship_date,claimed_fertiliser_qty_kg,relationship_status,max_allowed_txns_per_year
DEA0481,2944994969639,FAR005852,2025-05-21,15689,Active,36
DEA0011,2922718714259,FAR004976,2025-05-21,37796,Active,12
DEA0105,2258724475509,FAR001817,2025-05-21,216309,Active,24
DEA0213,2899499017012,FAR009087,2025-05-21,23451,Inactive,48
DEA0370,2157262164254,FAR000846,2025-05-21,32643,Active,36
DEA0097,2992922676224,FAR008792,2025-05-21,62316,Active,48
DEA0487,2074557328378,FAR004974,2025-05-21,630,Active,24
DEA0149,2408888867570,FAR008642,2025-05-21,1227,Active,12
DEA0075,2368969957953,FAR002303,2025-05-21,2226,Active,36
DEA0156,2845311989767,FAR007079,2025-05-21,2082,Active,24
DEA0361,2193223804905,FAR008948,2025-05-21,22224,Active,24
DEA0169,2344994770886,FAR005507,2025-05-21,8023,Active,36
DEA0332,2247200367115,FAR000505,2025-05-21,1802,Active,12
DEA0149,2408888867570,FAR009799,2025-05-21,1386,Active,24
DEA0273,2290682017103,FAR008113,2025-05-21,700,Active,24
DEA0437,2651419840604,FAR002286,2025-05-21,13601,Active,36
DEA0126,2279978885810,FAR006065,2025-05-21,2102,Inactive,48
DEA0420,2288431119181,FAR003262,2025-05-21,33380,Active,24
DEA0142,2298708440333,FAR002448,2025-05-21,505412,Active,24
DEA0275,2932521631464,FAR001217,2025-05-21,1563,Active,48
DEA0423,2632769783577,FAR004866,2025-05-22,2011,Active,12
DEA0240,2203140000546,FAR006459,2025-05-22,3158,Active,24
DEA0180,2541313533292,FAR004138,2025-05-22,350,Active,24
DEA0185,2782579600248,FAR004835,2025-05-22,3013,Active,12
DEA0288,2020620051073,FAR007328,2025-05-22,1236,Active,12
DEA0497,2127571991087,FAR006800,2025-05-22,8373,Active,12
DEA0369,2228693391035,FAR009849,2025-05-22,4074,Inactive,36
DEA0165,2454389296302,FAR005425,2025-05-22,1611,Active,12
DEA0215,2749255313580,FAR003765,2025-05-22,34966,Active,48
DEA0433,2945740755340,FAR008629,2025-05-22,2401,Active,12
DEA0313,2023491289182,FAR009651,2025-05-22,4073,Active,12
DEA0148,2862322521408,FAR003660,2025-05-22,1418,Active,24
DEA0108,2494831150146,FAR002882,2025-05-22,636,Active,24
DEA0498,2072589133415,FAR003800,2025-05-22,11878,Active,24
DEA0218,2044661593940,FAR006274,2025-05-22,970,Active,24
DEA0491,2933799882407,FAR006274,2025-05-22,985,Active,24
DEA0062,2139557291934,FAR004509,2025-05-22,2216,Active,36
DEA0222,2423678849714,FAR007439,2025-05-22,1451,Active,24
DEA0083,2086315895113,FAR002534,2025-05-22,46876,Active,36
DEA0134,2399136675251,FAR002003,2025-05-22,456,Active,12
DEA0430,2702922718196,FAR002384,2025-05-22,4590,Active,36
DEA0184,2352843937784,FAR005575,2025-05-23,4452,Active,12
DEA0458,2634232746969,FAR009171,2025-05-23,715,Active,12
DEA0300,2985453432855,FAR006744,2025-05-23,16305,Active,24
DEA0259,2297811238355,FAR009980,2025-05-23,3949,Active,48
DEA0013,2135635826687,FAR000261,2025-05-23,2004,Inactive,36
DEA0165,2454389296302,FAR004235,2025-05-23,852,Active,48
DEA0290,2134172510425,FAR004875,2025-05-23,23165,Active,24
DEA0347,2556494781151,FAR000346,2025-05-23,8237,Inactive,12
DEA0474,2863610848939,FAR003951,2025-05-23,2100,Active,12
DEA0384,2663638656787,FAR003396,2025-05-23,982,Active,12
DEA0228,2653799802734,FAR009491,2025-05-23,53739,Active,12
DEA0173,2075486031862,FAR007970,2025-05-23,2146,Active,24
DEA0009,2087316340923,FAR000650,2025-05-23,3424,Active,36
DEA0082,2463938989635,FAR009487,2025-05-23,870,Inactive,12
DEA0381,2060817395078,FAR005311,2025-05-23,32749,Active,12
DEA0475,2535645293324,FAR001004,2025-05-23,40230,Active,24
DEA0128,2670316220510,FAR006989,2025-05-23,1984,Active,24
DEA0457,2074120120989,FAR007467,2025-05-23,2746,Active,12
DEA0056,2746498723708,FAR004808,2025-05-23,28384,Inactive,36
DEA0403,2367173489603,FAR009959,2025-05-23,3610,Active,48
DEA0327,2385925270805,FAR006997,2025-05-23,410,Active,24
DEA0070,2354180602703,FAR008375,2025-05-24,60811,Active,24
DEA0433,2945740755340,FAR006353,2025-05-24,899,Active,24
DEA0150,2728424049360,FAR007883,2025-05-24,288,Active,24
DEA0285,2965338892509,FAR009416,2025-05-24,647,Active,24
DEA0470,2473503083447,FAR008480,2025-05-24,18160,Active,24
DEA0238,2437847292840,FAR000778,2025-05-24,9481,Inactive,12
DEA0044,2016772799493,FAR009123,2025-05-24,669,Active,36
DEA0218,2044661593940,FAR006519,2025-05-24,31650,Active,24
DEA0224,2667927527101,FAR000992,2025-05-24,2398,Active,12
DEA0236,2597823270542,FAR004606,2025-05-24,14785,Inactive,36
DEA0014,2632276921806,FAR005754,2025-05-24,1966,Active,12
DEA0115,2039319901246,FAR007643,2025-05-24,3965,Active,12
DEA0039,2369561439398,FAR007668,2025-05-24,8721,Inactive,24
DEA0320,2619959144624,FAR006951,2025-05-24,1266,Active,48
DEA0061,2741103502567,FAR000171,2025-05-24,7095,Active,24
DEA0491,2933799882407,FAR007186,2025-05-24,26392,Active,24
DEA0125,2702906107025,FAR007200,2025-05-24,23633,Active,36
DEA0371,2335643605235,FAR009206,2025-05-24,37592,Inactive,24
DEA0429,2730363426615,FAR007463,2025-05-24,1742,Active,48
DEA0272,2459446522813,FAR004941,2025-05-24,41501,Active,24
DEA0043,2779763984118,FAR000726,2025-05-24,1856,Active,24
DEA0190,2715102210190,FAR009371,2025-05-25,518,Active,36
DEA0164,2009102492800,FAR000053,2025-05-25,407,Active,24
DEA0078,2589827545357,FAR009481,2025-05-25,4335,Active,48
DEA0287,2222669094671,FAR004748,2025-05-25,546,Active,48
DEA0298,2542564415400,FAR003852,2025-05-25,963,Active,24
DEA0198,2788985944514,FAR003683,2025-05-25,2043,Active,12
DEA0050,2670318030893,FAR000632,2025-05-25,1707,Active,24
DEA0213,2899499017012,FAR002524,2025-05-25,862,Active,12
DEA0460,2440440707508,FAR009530,2025-05-25,1112,Active,12
DEA0428,2351683423433,FAR007400,2025-05-25,2464,Active,24
DEA0143,2709380013397,FAR004614,2025-05-25,1279,Active,24
DEA0107,2765687810197,FAR003829,2025-05-25,693,Active,24
DEA0122,2098924593344,FAR008491,2025-05-25,700,Active,12
DEA0201,2666619653999,FAR003788,2025-05-25,815,Active,24
DEA0273,2290682017103,FAR004620,2025-05-25,2336,Active,36
DEA0382,2380186995693,FAR006520,2025-05-25,2395,Active,24
DEA0385,2566300176134,FAR000179,2025-05-25,2314,Active,24
DEA0288,2020620051073,FAR008652,2025-05-25,2716,Active,36
DEA0145,2334607409428,FAR009133,2025-05-25,2409,Active,36
DEA0399,2716363059522,FAR009102,2025-05-25,30482,Active,36
DEA0471,2970616984450,FAR002185,2025-05-25,924,Inactive,12
DEA0127,2540846821394,FAR002306,2025-05-26,2681,Active,24
DEA0361,2193223804905,FAR004253,2025-05-26,4765,Active,24
DEA0401,2468232002266,FAR004925,2025-05-26,2906,Active,24
DEA0207,2435694754833,FAR004037,2025-05-26,2556,Active,12
DEA0291,2404486856337,FAR009861,2025-05-26,1487,Active,24
DEA0264,2942246449013,FAR002988,2025-05-26,22006,Inactive,24
DEA0416,2997892474396,FAR005682,2025-05-26,41476,Active,36
DEA0173,2075486031862,FAR009527,2025-05-26,4859,Inactive,24
DEA0138,2941712159224,FAR007636,2025-05-26,25201,Active,36
DEA0062,2139557291934,FAR001913,2025-05-26,557,Active,24
DEA0416,2997892474396,FAR007649,2025-05-26,2320,Active,12
DEA0166,2262380298429,FAR001605,2025-05-26,1604,Active,24
DEA0252,2413842326796,FAR006078,2025-05-26,676,Inactive,36
DEA0103,2115589670603,FAR002823,2025-05-26,49011,Active,12
DEA0488,2202465172435,FAR005833,2025-05-26,25819,Active,24
DEA0475,2535645293324,FAR008145,2025-05-26,308,Active,48
DEA0446,2234937985091,FAR005799,2025-05-26,2748,Active,12
DEA0294,2859564423781,FAR004489,2025-05-26,1543,Active,24
DEA0242,2544914498089,FAR002356,2025-05-26,53685,Active,24
DEA0016,2297140671948,FAR005971,2025-05-26,41281,Active,12
DEA0095,2378630762938,FAR006628,2025-05-27,645,Active,24
DEA0028,2306225256139,FAR007322,2025-05-27,59935,Active,12
DEA0253,2344643709707,FAR001135,2025-05-27,313,Inactive,12
DEA0408,2317598715164,FAR004875,2025-05-27,28752,Active,24
DEA0299,2450198410311,FAR002600,2025-05-27,701,Active,24
DEA0457,2074120120989,FAR001771,2025-05-27,12406,Inactive,36
DEA0056,2746498723708,FAR001035,2025-05-27,1706,Active,24
DEA0370,2157262164254,FAR005546,2025-05-27,1915,Inactive,24
DEA0006,2870570605618,FAR002053,2025-05-27,4523,Active,24
DEA0459,2335369115114,FAR005397,2025-05-27,2159,Active,24
DEA0023,2735949309195,FAR005150,2025-05-27,5033,Active,24
DEA0367,2724126613176,FAR005537,2025-05-27,23669,Active,24
DEA0245,2377576755938,FAR002634,2025-05-27,337,Active,12
DEA0050,2670318030893,FAR006657,2025-05-27,5131,Active,36
DEA0278,2039763768775,FAR007495,2025-05-27,2091,Active,24
DEA0112,2768602022777,FAR004449,2025-05-27,6559,Inactive,24
DEA0345,2759260755436,FAR000193,2025-05-27,13985,Active,12
DEA0405,2606879107140,FAR001759,2025-05-27,2502,Active,12
DEA0054,2757614965859,FAR007585,2025-05-27,14758,Inactive,48
DEA0150,2728424049360,FAR006367,2025-05-27,1385,Active,12
DEA0034,2492171975992,FAR006850,2025-05-27,27616,Active,48
DEA0105,2258724475509,FAR008978,2025-05-28,1057,Active,24
DEA0280,2756272815445,FAR000728,2025-05-28,606,Active,24
DEA0040,2564281509566,FAR008475,2025-05-28,777,Active,36
DEA0111,2160217735027,FAR002535,2025-05-28,2222,Active,24
DEA0095,2378630762938,FAR005786,2025-05-28,5267,Active,24
DEA0058,2616505290042,FAR006666,2025-05-28,1261,Active,48
DEA0282,2116532459741,FAR006102,2025-05-28,3663,Active,36
DEA0241,2438536514017,FAR008246,2025-05-28,1398,Active,48
DEA0420,2288431119181,FAR002570,2025-05-28,247584,Active,36
DEA0140,2554454856221,FAR001172,2025-05-28,20067,Active,48
DEA0386,2484134633215,FAR005815,2025-05-28,16073,Active,24
DEA0088,2078711436695,FAR004089,2025-05-28,2724,Active,12
DEA0200,2693174492132,FAR006097,2025-05-28,14089,Active,24
DEA0031,2924962947110,FAR004065,2025-05-28,1200,Active,24
DEA0294,2859564423781,FAR007531,2025-05-28,56316,Active,36
DEA0117,2159322191514,FAR000866,2025-05-28,382,Active,12
DEA0221,2138102248752,FAR006718,2025-05-28,528,Active,12
DEA0122,2098924593344,FAR000911,2025-05-28,29288,Active,12
DEA0296,2275918168525,FAR004237,2025-05-28,502,Active,24
DEA0196,2244685062283,FAR003353,2025-05-28,2715,Active,12
DEA0310,2730736122951,FAR008237,2025-05-28,1829,Active,36
DEA0196,2244685062283,FAR007729,2025-05-29,512,Active,24
DEA0433,2945740755340,FAR007466,2025-05-29,1065,Active,24
DEA0496,2281921240145,FAR007335,2025-05-29,19459,Inactive,12
DEA0495,2402164482439,FAR003238,2025-05-29,243,Active,24
DEA0105,2258724475509,FAR007178,2025-05-29,38310,Active,24
DEA0232,2872446132680,FAR005712,2025-05-29,1271,Active,12
DEA0205,2473761416609,FAR005325,2025-05-29,3419,Active,36
DEA0185,2782579600248,FAR007611,2025-05-29,2115,Active,12
DEA0370,2157262164254,FAR003085,2025-05-29,609,Active,24
DEA0416,2997892474396,FAR006809,2025-05-29,11313,Active,24
DEA0033,2633629215658,FAR009143,2025-05-29,2674,Active,24
DEA0421,2735437869718,FAR005382,2025-05-29,1705,Active,24
DEA0077,2085187776951,FAR009472,2025-05-29,1820,Active,36
DEA0356,2205428170512,FAR000277,2025-05-29,3035,Active,36
DEA0062,2139557291934,FAR008604,2025-05-29,690,Active,36
DEA0299,2450198410311,FAR006472,2025-05-29,1010,Active,24
DEA0183,2856589740784,FAR009427,2025-05-29,1846,Active,48
DEA0481,2944994969639,FAR008687,2025-05-29,2214,Active,24
DEA0172,2866164361546,FAR006591,2025-05-29,36370,Active,12
DEA0043,2779763984118,FAR006164,2025-05-29,47086,Active,36
DEA0088,2078711436695,FAR007372,2025-05-29,415,Active,24
DEA0484,2675468724036,FAR008837,2025-05-30,1425,Active,36
DEA0466,2659211758155,FAR004759,2025-05-30,1206,Active,12
DEA0156,2845311989767,FAR006281,2025-05-30,486,Active,48
DEA0497,2127571991087,FAR001367,2025-05-30,953,Inactive,24
DEA0338,2740302162728,FAR007177,2025-05-30,645,Active,12
DEA0049,2622529231399,FAR002484,2025-05-30,835,Active,36
DEA0115,2039319901246,FAR000925,2025-05-30,2892,Active,24
DEA0429,2730363426615,FAR005406,2025-05-30,7382,Active,12
DEA0077,2085187776951,FAR001041,2025-05-30,56605,Active,24
DEA0200,2693174492132,FAR005508,2025-05-30,5679,Active,48
DEA0074,2606468538895,FAR001219,2025-05-30,1562,Active,24
DEA0237,2089142827036,FAR005499,2025-05-30,9881,Active,36
DEA0482,2541436021163,FAR002797,2025-05-30,390,Active,48
DEA0264,2942246449013,FAR006446,2025-05-30,3602,Active,12
DEA0214,2151266415665,FAR001793,2025-05-30,32808,Active,48
DEA0299,2450198410311,FAR001090,2025-05-30,5632,Active,36
DEA0039,2369561439398,FAR007084,2025-05-30,16791,Active,12
DEA0213,2899499017012,FAR005376,2025-05-30,30135,Active,48
DEA0224,2667927527101,FAR007783,2025-05-30,36174,Active,12
DEA0198,2788985944514,FAR007199,2025-05-30,506,Active,24
DEA0144,2875357969453,FAR001290,2025-05-30,21023,Active,12
DEA0266,2155652307139,FAR004178,2025-05-31,1531,Active,24
DEA0283,2719704460439,FAR007350,2025-05-31,1826,Active,12
DEA0259,2297811238355,FAR001639,2025-05-31,356,Active,12
DEA0017,2731548918291,FAR008506,2025-05-31,919,Active,48
DEA0409,2086529407981,FAR008390,2025-05-31,841,Active,48
DEA0272,2459446522813,FAR002212,2025-05-31,56153,Active,24
DEA0129,2491566680303,FAR003342,2025-05-31,1660,Inactive,12
DEA0284,2602960924192,FAR009299,2025-05-31,483,Active,24
DEA0106,2577355158917,FAR000202,2025-05-31,372,Active,36
DEA0318,2026790623109,FAR008105,2025-05-31,6837,Active,36
DEA0443,2889840039524,FAR002184,2025-05-31,4969,Active,24
DEA0253,2344643709707,FAR008037,2025-05-31,25442,Inactive,12
DEA0463,2109651208320,FAR001067,2025-05-31,1967,Active,12
DEA0014,2632276921806,FAR002718,2025-05-31,2780,Active,24
DEA0296,2275918168525,FAR006319,2025-05-31,429,Active,48
DEA0187,2037930545250,FAR008442,2025-05-31,24449,Active,24
DEA0185,2782579600248,FAR005514,2025-05-31,184,Active,48
DEA0287,2222669094671,FAR004050,2025-05-31,45694,Active,24
DEA0302,2165797052651,FAR000589,2025-05-31,1152,Active,24
DEA0495,2402164482439,FAR002685,2025-05-31,882,Active,36
DEA0003,2311921777293,FAR009420,2025-05-31,905,Active,12
DEA0082,2463938989635,FAR004944,2025-06-01,40553,Active,12
DEA0191,2727333149246,FAR002314,2025-06-01,2684,Active,36
DEA0146,2739976321242,FAR008977,2025-06-01,20102,Active,12
DEA0471,2970616984450,FAR009107,2025-06-01,4146,Active,12
DEA0159,2288446868992,FAR008073,2025-06-01,30533,Active,12
DEA0257,2108126608674,FAR003776,2025-06-01,10902,Active,12
DEA0264,2942246449013,FAR004795,2025-06-01,1049,Active,36
DEA0453,2342316885292,FAR006854,2025-06-01,45906,Active,24
DEA0445,2856628485568,FAR007344,2025-06-01,50060,Active,36
DEA0408,2317598715164,FAR004050,2025-06-01,48240,Active,12
DEA0095,2378630762938,FAR002693,2025-06-01,43094,Active,24
DEA0296,2275918168525,FAR000063,2025-06-01,1644,Active,36
DEA0181,2576893367461,FAR004892,2025-06-01,1217,Active,24
DEA0477,2388271737076,FAR001323,2025-06-01,630,Active,12
DEA0254,2151185424453,FAR001146,2025-06-01,923,Active,48
DEA0467,2699830405759,FAR008610,2025-06-01,311,Active,12
DEA0422,2398899075608,FAR005545,2025-06-01,26281,Active,12
DEA0276,2328398816680,FAR001102,2025-06-01,59920,Active,36
DEA0487,2074557328378,FAR007409,2025-06-01,19238,Active,36
DEA0061,2741103502567,FAR004509,2025-06-01,2561,Active,12
DEA0279,2257822759857,FAR008339,2025-06-01,156,Active,48
DEA0095,2378630762938,FAR009335,2025-06-02,3073,Active,36
DEA0418,2941958973473,FAR002939,2025-06-02,2468,Active,24
DEA0313,2023491289182,FAR003884,2025-06-02,1943,Inactive,24
DEA0329,2180452688246,FAR003097,2025-06-02,45462,Active,12
DEA0243,2342945498247,FAR007826,2025-06-02,2203,Active,24
DEA0212,2754893120157,FAR003111,2025-06-02,2255,Active,24
DEA0060,2666562836190,FAR008680,2025-06-02,3160,Active,12
DEA0143,2709380013397,FAR001833,2025-06-02,2291,Active,24
DEA0242,2544914498089,FAR007658,2025-06-02,1785,Active,24
DEA0078,2589827545357,FAR001019,2025-06-02,2572,Active,12
DEA0115,2039319901246,FAR000342,2025-06-02,1078,Inactive,24
DEA0240,2203140000546,FAR002234,2025-06-02,5328,Active,24
DEA0233,2742872134878,FAR003808,2025-06-02,1363,Active,12
DEA0283,2719704460439,FAR005155,2025-06-02,1200,Active,36
DEA0127,2540846821394,FAR002525,2025-06-02,52049,Active,24
DEA0290,2134172510425,FAR007407,2025-06-02,46644,Active,24
DEA0264,2942246449013,FAR004150,2025-06-02,271,Active,12
DEA0339,2706457912964,FAR004015,2025-06-02,34128,Active,24
DEA0300,2985453432855,FAR008424,2025-06-02,2659,Active,24
DEA0282,2116532459741,FAR007273,2025-06-02,1198,Active,36
DEA0047,2207189700074,FAR000367,2025-06-03,221,Active,12
DEA0296,2275918168525,FAR000494,2025-06-03,909,Active,24
DEA0233,2742872134878,FAR008013,2025-06-03,799,Active,24
DEA0252,2413842326796,FAR006464,2025-06-03,42858,Inactive,48
DEA0121,2466826458264,FAR005874,2025-06-03,653,Active,36
DEA0270,2532826114607,FAR006345,2025-06-03,50883,Active,12
DEA0295,2897674285077,FAR008231,2025-06-03,105,Active,24
DEA0277,2859672169852,FAR001957,2025-06-03,1420,Active,12
DEA0109,2249618572104,FAR007953,2025-06-03,2782,Active,24
DEA0224,2667927527101,FAR000267,2025-06-03,3048,Active,12
DEA0245,2377576755938,FAR005942,2025-06-03,24108,Active,12
DEA0325,2863505846808,FAR006082,2025-06-03,32578,Inactive,24
DEA0349,2479342046563,FAR007944,2025-06-03,2337,Active,12
DEA0485,2966451652637,FAR002702,2025-06-03,1778,Inactive,24
DEA0344,2465536962108,FAR001838,2025-06-03,30870,Active,12
DEA0205,2473761416609,FAR009835,2025-06-03,268,Active,24
DEA0110,2276861632164,FAR003472,2025-06-03,418691,Active,24
DEA0022,2787622025494,FAR005959,2025-06-03,3762,Active,12
DEA0241,2438536514017,FAR004769,2025-06-03,1944,Active,12
DEA0326,2794508986330,FAR002905,2025-06-03,406,Active,24
DEA0157,2789803815071,FAR005766,2025-06-03,884,Active,12
DEA0312,2098496597399,FAR000391,2025-06-04,2024,Active,12
DEA0185,2782579600248,FAR008723,2025-06-04,22699,Active,36
DEA0049,2622529231399,FAR001599,2025-06-04,811,Active,12
DEA0023,2735949309195,FAR000515,2025-06-04,12050,Inactive,24
DEA0354,2931637252071,FAR009162,2025-06-04,914,Active,36
DEA0434,2833992647331,FAR005039,2025-06-04,1836,Active,24
DEA0395,2988432219161,FAR001789,2025-06-04,564,Active,12
DEA0172,2866164361546,FAR005133,2025-06-04,2283,Inactive,12
DEA0245,2377576755938,FAR006239,2025-06-04,594,Active,24
DEA0336,2186479605743,FAR009929,2025-06-04,26716,Inactive,24
DEA0181,2576893367461,FAR001442,2025-06-04,2395,Active,36
DEA0331,2550394212105,FAR009537,2025-06-04,46843,Active,24
DEA0396,2417353327403,FAR003712,2025-06-04,768,Active,24
DEA0421,2735437869718,FAR009309,2025-06-04,1359,Active,48
DEA0322,2127943651016,FAR004083,2025-06-04,8307,Active,12
DEA0032,2527774711556,FAR007984,2025-06-04,401,Active,36
DEA0468,2171211171215,FAR000908,2025-06-04,2225,Active,36
DEA0117,2159322191514,FAR004075,2025-06-04,1539,Active,24
DEA0349,2479342046563,FAR003482,2025-06-04,265,Active,36
DEA0413,2995659961109,FAR006182,2025-06-04,2085,Active,24
DEA0469,2846456019389,FAR003281,2025-06-04,18253,Active,24
DEA0106,2577355158917,FAR001748,2025-06-05,8994,Active,12
DEA0108,2494831150146,FAR006312,2025-06-05,340,Inactive,12
DEA0026,2497164514255,FAR000924,2025-06-05,721,Inactive,24
DEA0368,2219692206741,FAR000646,2025-06-05,41155,Active,24
DEA0265,2422689586808,FAR003772,2025-06-05,30576,Active,36
DEA0192,2000590025357,FAR007536,2025-06-05,2271,Active,12
DEA0395,2988432219161,FAR004532,2025-06-05,29403,Active,24
DEA0270,2532826114607,FAR007679,2025-06-05,1429,Active,24
DEA0491,2933799882407,FAR008855,2025-06-05,3954,Active,12
DEA0226,2037786582576,FAR000993,2025-06-05,4126,Active,12
DEA0441,2900981835090,FAR003273,2025-06-05,10929,Active,24
DEA0102,2139944702166,FAR001178,2025-06-05,508,Active,24
DEA0146,2739976321242,FAR009297,2025-06-05,4010,Active,24
DEA0473,2636431178578,FAR003054,2025-06-05,809,Active,24
DEA0351,2358436742692,FAR002932,2025-06-05,21070,Inactive,36
DEA0223,2326492882407,FAR007120,2025-06-05,55024,Active,12
DEA0058,2616505290042,FAR008563,2025-06-05,2798,Active,36
DEA0030,2939816091622,FAR002581,2025-06-05,13733,Active,12
DEA0102,2139944702166,FAR002322,2025-06-05,1464,Active,24
DEA0153,2472948699426,FAR006341,2025-06-05,3248,Active,12
DEA0460,2440440707508,FAR002132,2025-06-05,2375,Active,24
DEA0490,2306674971273,FAR004877,2025-06-06,1559,Active,48
DEA0490,2306674971273,FAR001598,2025-06-06,3100,Active,12
DEA0349,2479342046563,FAR004517,2025-06-06,2039,Active,36
DEA0443,2889840039524,FAR008752,2025-06-06,2460,Inactive,12
DEA0358,2745657686827,FAR005801,2025-06-06,1752,Active,12
