farmer_id,aadhar_no,phone_no,village,land_size_acres,kharif_crop,rabi_crop,irrigation_type,soil_type,last_subsidy_date,farm_category
FAR008101,8506728818440,9597957114,Rampur Village,0.49,Jowar,Wheat,Rainfed,Loamy,2025-06-26,Marginal (<2.47 acres)
FAR008102,2726219469178,9567169911,GreenVillage,0.44,Paddy,Wheat,Rainfed,Loamy,2025-06-26,Marginal (<2.47 acres)
FAR008103,5199624686444,9321554005,Balaji Nagar,24.33,Paddy,Wheat,Drip,Clay,2025-06-26,Large (>12.35 acres)
FAR008104,8287788694723,9388791372,Subramanya Swamy,3.16,Paddy,Wheat,Flood,Clay,2025-06-26,SC/ST (Small (2.47-4.94 a
FAR008105,5997731674122,9665876644,Venkatesh Pura,7.14,Paddy,Wheat,Rainfed,Sandy Loam,2025-06-27,SC/ST (Medium (4.94-12.35
FAR008106,2982791427823,9808786449,Rampur Village,61.35,Paddy,Wheat,Sprinkler,Alluvial,2025-06-27,SC/ST (Large (>12.35 acre
FAR008107,5312391704657,9977157358,Shivaji Colony,4.42,Paddy,Wheat,Rainfed,Black (Regur),2025-06-27,SC/ST (Small (2.47-4.94 a
FAR008108,9852269625597,9595008096,Ganesha Nagar,0.81,Paddy,Wheat,Borewell,Loamy,2025-06-27,SC/ST (Marginal (<2.47 ac
FAR008109,1669196582829,9184567739,Devi Krupa,44.53,Paddy,Wheat,Rainfed,Loamy,2025-06-27,Large (>12.35 acres)
FAR008110,2645960857749,9390978233,Raja Rajeshwari,3.15,Paddy,Oats,Rainfed,Red,2025-06-27,SC/ST (Small (2.47-4.94 a
FAR008111,4441328197271,9549032157,Hanumantha Nagar,1.09,Paddy,Wheat,Rainfed,Loamy,2025-06-27,Marginal (<2.47 acres)
FAR008112,8382165180978,9324220538,Hanumantha Nagar,12.66,Jowar,Wheat,Rainfed,Sandy Loam,2025-06-27,Large (>12.35 acres)
FAR008113,3112565581454,9496153633,RedSoil Hamlet,0.75,Paddy,Oats,Flood,Black (Regur),2025-06-27,Marginal (<2.47 acres)
FAR008114,4951355913983,9241475966,Shivaji Colony,0.58,Paddy,Wheat,Rainfed,Alluvial,2025-06-27,Marginal (<2.47 acres)
FAR008115,1411652237052,9694521388,Subramanya Swamy,0.42,Paddy,Wheat,Rainfed,Red,2025-06-27,Marginal (<2.47 acres)
FAR008116,4299863984591,9763709442,Dakshina Mukhi,16.78,Paddy,Wheat,Rainfed,Loamy,2025-06-27,Large (>12.35 acres)
FAR008117,3750401537450,9389985530,RedSoil Hamlet,47.17,Paddy,Wheat,Drip,Clay,2025-06-27,Large (>12.35 acres)
FAR008118,1753268183246,9925083723,Venkatesh Pura,36.0,Paddy,Wheat,Drip,Clay,2025-06-27,Large (>12.35 acres)
FAR008119,4371241342956,9721317731,Subramanya Swamy,49.11,Jowar,Wheat,Canal,Alluvial,2025-06-27,SC/ST (Large (>12.35 acre
FAR008120,6272455441954,9369744948,Subramanya Swamy,1.55,Paddy,Oats,Borewell,Loamy,2025-06-28,Marginal (<2.47 acres)
FAR008121,3206441458843,9507014558,Sundarapuram,3.36,Paddy,Wheat,Borewell,Loamy,2025-06-28,Small (2.47-4.94 acres)
FAR008122,3369160848187,9850650902,Hanumantha Nagar,18.42,Paddy,Wheat,Rainfed,Red,2025-06-28,Large (>12.35 acres)
FAR008123,8165186908082,9410207687,Balaji Nagar,43.51,Paddy,Wheat,Rainfed,Clay,2025-06-28,SC/ST (Large (>12.35 acre
FAR008124,4770733514188,9622841152,Maruthi Extension,0.57,Jowar,Wheat,Flood,Red,2025-06-28,Marginal (<2.47 acres)
FAR008125,8568511510898,9181228470,Hanumantha Nagar,4.65,Jowar,Wheat,Sprinkler,Loamy,2025-06-28,Small (2.47-4.94 acres)
FAR008126,2091794531294,9933012450,Balaji Nagar,1.75,Paddy,Wheat,Sprinkler,Clay,2025-06-28,Marginal (<2.47 acres)
FAR008127,8999289621634,9391842670,Shivaji Colony,1.14,Paddy,Oats,Rainfed,Red,2025-06-28,Marginal (<2.47 acres)
FAR008128,1843866376619,9485777742,Skanda Giri,37.32,Jowar,Wheat,Rainfed,Loamy,2025-06-28,SC/ST (Large (>12.35 acre
FAR008129,7353459678829,9702441867,Hanumantha Nagar,42.77,Paddy,Wheat,Sprinkler,Sandy Loam,2025-06-28,SC/ST (Large (>12.35 acre
FAR008130,7100228063856,9718488832,Anjaneya Layout,40.87,Jowar,Wheat,Drip,Clay,2025-06-28,SC/ST (Large (>12.35 acre
FAR008131,6685921513775,9723034634,Yelachaguppe,1.05,Paddy,Wheat,Borewell,Sandy Loam,2025-06-28,SC/ST (Marginal (<2.47 ac
FAR008132,2561738634090,9382254386,Ganesha Nagar,2.1,Paddy,Wheat,Borewell,Loamy,2025-06-28,Marginal (<2.47 acres)
FAR008133,1203827470660,9989102564,Subramanya Swamy,8.38,Paddy,Wheat,Rainfed,Loamy,2025-06-28,SC/ST (Medium (4.94-12.35
FAR008134,7079870147167,9708732528,Pushpagiri,2.55,Paddy,Wheat,Drip,Black (Regur),2025-06-28,SC/ST (Small (2.47-4.94 a
FAR008135,4709825203936,9848468673,Raja Rajeshwari,1.81,Jowar,Wheat,Rainfed,Alluvial,2025-06-29,Marginal (<2.47 acres)
FAR008136,7970784044824,9782412588,Neelkamal,1.27,Paddy,Oats,Drip,Loamy,2025-06-29,Marginal (<2.47 acres)
FAR008137,9725750957766,9946107746,Bhoga Nandeeshwara,4.33,Paddy,Wheat,Rainfed,Alluvial,2025-06-29,Small (2.47-4.94 acres)
FAR008138,9931183016907,9718495468,Skanda Giri,1.13,Jowar,Wheat,Borewell,Loamy,2025-06-29,Marginal (<2.47 acres)
FAR008139,5406408562184,9997363742,Maruthi Extension,48.02,Paddy,Oats,Rainfed,Alluvial,2025-06-29,Large (>12.35 acres)
FAR008140,9565665751660,9191714740,Shivaji Colony,0.52,Jowar,Wheat,Sprinkler,Sandy Loam,2025-06-29,Marginal (<2.47 acres)
FAR008141,3658604982950,9372968620,GreenVillage,2.17,Paddy,Wheat,Borewell,Alluvial,2025-06-29,Marginal (<2.47 acres)
FAR008142,5315739353351,9628835394,Pushpagiri,8.92,Jowar,Wheat,Borewell,Sandy Loam,2025-06-29,Medium (4.94-12.35 acres)
FAR008143,1362584539290,9916456408,Maruthi Extension,50.4,Paddy,Wheat,Rainfed,Loamy,2025-06-29,Large (>12.35 acres)
FAR008144,2476542020463,9126844968,Nandi Hills,0.65,Paddy,Oats,Borewell,Black (Regur),2025-06-29,Marginal (<2.47 acres)
FAR008145,3012381477090,9197286299,Neelkamal,0.28,Paddy,Wheat,Sprinkler,Clay,2025-06-29,Marginal (<2.47 acres)
FAR008146,4324320080032,9476662875,Neelkamal,0.45,Jowar,Wheat,Sprinkler,Alluvial,2025-06-29,Marginal (<2.47 acres)
FAR008147,6855882786559,9644458625,Uttara Phalguni,1.64,Paddy,Wheat,Drip,Alluvial,2025-06-29,Marginal (<2.47 acres)
FAR008148,6263221537042,9710546503,Rampur Village,18.98,Jowar,Wheat,Borewell,Loamy,2025-06-29,Large (>12.35 acres)
FAR008149,5147471078348,9784231232,Gokul Vihar,2.41,Paddy,Wheat,Rainfed,Clay,2025-06-29,Marginal (<2.47 acres)
FAR008150,3702943638313,9565363860,Rampur Village,4.55,Paddy,Wheat,Rainfed,Black (Regur),2025-06-30,Small (2.47-4.94 acres)
FAR008151,2631335628882,9393347982,Venkatesh Pura,2.25,Jowar,Wheat,Borewell,Alluvial,2025-06-30,Marginal (<2.47 acres)
FAR008152,1846883703717,9250040967,Ganesha Nagar,1.12,Paddy,Wheat,Rainfed,Alluvial,2025-06-30,SC/ST (Marginal (<2.47 ac
FAR008153,2619104570928,9992237159,Yelachaguppe,40.73,Jowar,Wheat,Flood,Alluvial,2025-06-30,Large (>12.35 acres)
FAR008154,2870856975814,9304135765,Lakshmi Puram,1.15,Jowar,Wheat,Rainfed,Alluvial,2025-06-30,Marginal (<2.47 acres)
FAR008155,3197581650602,9596369382,Dakshina Mukhi,34.58,Paddy,Oats,Sprinkler,Black (Regur),2025-06-30,Large (>12.35 acres)
FAR008156,7193734504531,9444673299,Shivaji Colony,54.43,Jowar,Wheat,Borewell,Alluvial,2025-06-30,SC/ST (Large (>12.35 acre
FAR008157,4602469664858,9456557132,Lakshmi Puram,21.1,Jowar,Wheat,Drip,Red,2025-06-30,SC/ST (Large (>12.35 acre
FAR008158,9969957186353,9667929023,Hanumantha Nagar,4.45,Paddy,Wheat,Drip,Loamy,2025-06-30,Small (2.47-4.94 acres)
FAR008159,1375378282262,9417306201,Lakshmi Puram,43.16,Paddy,Oats,Rainfed,Red,2025-06-30,Large (>12.35 acres)
FAR008160,3672458691098,9319406630,Ganesha Nagar,4.02,Paddy,Oats,Borewell,Clay,2025-06-30,Small (2.47-4.94 acres)
FAR008161,2029579564055,9672749958,Neelkamal,4.3,Paddy,Wheat,Drip,Loamy,2025-06-30,Small (2.47-4.94 acres)
FAR008162,1392158701769,9170778808,Balaji Nagar,46.03,Paddy,Wheat,Sprinkler,Loamy,2025-06-30,SC/ST (Large (>12.35 acre
FAR008163,4517627875906,9731060682,Uttara Phalguni,1.89,Jowar,Oats,Borewell,Clay,2025-06-30,Marginal (<2.47 acres)
FAR008164,7124964918861,9901935006,Venkatesh Pura,1.58,Paddy,Wheat,Drip,Alluvial,2025-06-30,Marginal (<2.47 acres)
FAR008165,9675685542441,9383737761,Balaji Nagar,0.61,Paddy,Wheat,Rainfed,Clay,2025-07-01,Marginal (<2.47 acres)
FAR008166,5923782192722,9147933130,Rampur Village,0.42,Paddy,Wheat,Rainfed,Black (Regur),2025-07-01,Marginal (<2.47 acres)
FAR008167,9422737763670,9510134615,Lakshmi Puram,5.43,Paddy,Wheat,Rainfed,Red,2025-07-01,Medium (4.94-12.35 acres)
FAR008168,5484958359403,9856033880,Neelkamal,1.89,Paddy,Wheat,Borewell,Clay,2025-07-01,SC/ST (Marginal (<2.47 ac
FAR008169,9910870111197,9477604658,Venkatesh Pura,0.85,Jowar,Wheat,Rainfed,Black (Regur),2025-07-01,Marginal (<2.47 acres)
FAR008170,5832815393205,9215742391,Keshavpur,1.14,Paddy,Wheat,Rainfed,Clay,2025-07-01,SC/ST (Marginal (<2.47 ac
FAR008171,3469917928644,9885768288,Shivaji Colony,1.03,Paddy,Wheat,Rainfed,Alluvial,2025-07-01,SC/ST (Marginal (<2.47 ac
FAR008172,3248994275607,9163049500,Balaji Nagar,9.67,Paddy,Oats,Borewell,Black (Regur),2025-07-01,SC/ST (Medium (4.94-12.35
FAR008173,1872740481781,9953719358,Balaji Nagar,2.32,Jowar,Wheat,Borewell,Loamy,2025-07-01,Marginal (<2.47 acres)
FAR008174,3383414597348,9223403760,Raja Rajeshwari,1.86,Paddy,Oats,Rainfed,Clay,2025-07-01,Marginal (<2.47 acres)
FAR008175,4721338052820,9689674784,Dakshina Mukhi,4.7,Jowar,Wheat,Flood,Alluvial,2025-07-01,Small (2.47-4.94 acres)
FAR008176,8316646436078,9547693100,Subramanya Swamy,1.76,Paddy,Wheat,Rainfed,Red,2025-07-01,Marginal (<2.47 acres)
FAR008177,7897159026678,9161461509,Gokul Vihar,0.82,Jowar,Wheat,Borewell,Loamy,2025-07-01,SC/ST (Marginal (<2.47 ac
FAR008178,2094871084199,9663393060,Yelachaguppe,3.7,Jowar,Wheat,Rainfed,Alluvial,2025-07-01,Small (2.47-4.94 acres)
FAR008179,5487602057207,9923668404,GreenVillage,1.67,Paddy,Wheat,Drip,Clay,2025-07-01,Marginal (<2.47 acres)
FAR008180,6171193997313,9460297065,Raja Rajeshwari,0.26,Jowar,Wheat,Borewell,Clay,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008181,6604771179157,9788689373,Hanumantha Nagar,17.0,Jowar,Wheat,Rainfed,Loamy,2025-07-02,Large (>12.35 acres)
FAR008182,2654592917621,9841988664,Gokul Vihar,0.75,Paddy,Wheat,Canal,Black (Regur),2025-07-02,Marginal (<2.47 acres)
FAR008183,7510735004934,9257585755,Nandi Hills,5.97,Jowar,Oats,Sprinkler,Alluvial,2025-07-02,Medium (4.94-12.35 acres)
FAR008184,4773354267741,9720591967,Venkatesh Pura,1.56,Paddy,Wheat,Rainfed,Red,2025-07-02,Marginal (<2.47 acres)
FAR008185,7769424837057,9961043316,Hanumantha Nagar,1.36,Paddy,Wheat,Drip,Sandy Loam,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008186,3102343038836,9441287602,Shivaji Colony,2.03,Paddy,Wheat,Drip,Clay,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008187,4852841532443,9834058586,RedSoil Hamlet,1.27,Paddy,Wheat,Rainfed,Clay,2025-07-02,Marginal (<2.47 acres)
FAR008188,3904932964013,9327966613,Dakshina Mukhi,45.05,Paddy,Wheat,Canal,Loamy,2025-07-02,SC/ST (Large (>12.35 acre
FAR008189,9578446156641,9136652202,Neelkamal,1.37,Paddy,Wheat,Rainfed,Black (Regur),2025-07-02,Marginal (<2.47 acres)
FAR008190,3434520510888,9192291365,Ganesha Nagar,21.18,Jowar,Wheat,Flood,Alluvial,2025-07-02,Large (>12.35 acres)
FAR008191,5519929151891,9527509951,Maruthi Extension,2.27,Jowar,Wheat,Drip,Clay,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008192,4219404102235,9790765348,Dakshina Mukhi,2.4,Paddy,Oats,Borewell,Alluvial,2025-07-02,Marginal (<2.47 acres)
FAR008193,8258324860715,9184274275,Skanda Giri,2.25,Paddy,Wheat,Sprinkler,Loamy,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008194,2773303648113,9871017509,Venkatesh Pura,0.41,Paddy,Wheat,Drip,Sandy Loam,2025-07-02,SC/ST (Marginal (<2.47 ac
FAR008195,3042477284184,9217354310,Neelkamal,2.52,Paddy,Wheat,Drip,Alluvial,2025-07-03,Small (2.47-4.94 acres)
FAR008196,8169642027252,9793133342,Yelachaguppe,1.71,Jowar,Oats,Sprinkler,Clay,2025-07-03,Marginal (<2.47 acres)
FAR008197,8608561127255,9993878059,Raja Rajeshwari,3.61,Paddy,Wheat,Borewell,Red,2025-07-03,Small (2.47-4.94 acres)
FAR008198,5242418932569,9667997021,Yelachaguppe,1.9,Paddy,Wheat,Borewell,Red,2025-07-03,SC/ST (Marginal (<2.47 ac
FAR008199,2471143963821,9406991885,Hanumantha Nagar,0.78,Jowar,Wheat,Flood,Loamy,2025-07-03,SC/ST (Marginal (<2.47 ac
FAR008200,2346677119322,9804534007,Hanumantha Nagar,1.48,Jowar,Wheat,Sprinkler,Alluvial,2025-07-03,Marginal (<2.47 acres)
FAR008201,1013121783699,9777404670,Neelkamal,9.11,Paddy,Wheat,Rainfed,Alluvial,2025-07-03,Medium (4.94-12.35 acres)
FAR008202,2826229789398,9574911841,Hanumantha Nagar,2.65,Paddy,Wheat,Drip,Alluvial,2025-07-03,Small (2.47-4.94 acres)
FAR008203,9600922374783,9824242483,GreenVillage,1.91,Paddy,Wheat,Flood,Loamy,2025-07-03,Marginal (<2.47 acres)
FAR008204,6507420049208,9185613910,Anjaneya Layout,28.77,Paddy,Wheat,Drip,Clay,2025-07-03,Large (>12.35 acres)
FAR008205,3561333975361,9998824130,GreenVillage,4.7,Jowar,Oats,Borewell,Black (Regur),2025-07-03,SC/ST (Small (2.47-4.94 a
FAR008206,2902735478420,9877973636,Pushpagiri,3.62,Paddy,Wheat,Rainfed,Loamy,2025-07-03,SC/ST (Small (2.47-4.94 a
FAR008207,8916502445912,9834874409,Shivaji Colony,25.02,Paddy,Wheat,Canal,Alluvial,2025-07-03,SC/ST (Large (>12.35 acre
FAR008208,1858185556938,9895791709,Ganesha Nagar,36.36,Paddy,Wheat,Borewell,Alluvial,2025-07-03,Large (>12.35 acres)
FAR008209,1208747280501,9408948486,Ganesha Nagar,3.1,Jowar,Oats,Rainfed,Clay,2025-07-03,Small (2.47-4.94 acres)
FAR008210,3190178110322,9263083240,Yelachaguppe,0.46,Paddy,Wheat,Flood,Loamy,2025-07-04,SC/ST (Marginal (<2.47 ac
FAR008211,2822230162237,9974492661,Venkatesh Pura,0.96,Paddy,Oats,Borewell,Sandy Loam,2025-07-04,SC/ST (Marginal (<2.47 ac
FAR008212,1545457491491,9625292561,Neelkamal,61.18,Paddy,Wheat,Rainfed,Alluvial,2025-07-04,Large (>12.35 acres)
FAR008213,2127199759147,9895180728,Hanumantha Nagar,1.31,Paddy,Wheat,Rainfed,Black (Regur),2025-07-04,Marginal (<2.47 acres)
FAR008214,7476451981564,9747469285,Raja Rajeshwari,4.24,Paddy,Wheat,Canal,Loamy,2025-07-04,Small (2.47-4.94 acres)
FAR008215,1246186567441,9966558665,Uttara Phalguni,0.56,Paddy,Oats,Borewell,Clay,2025-07-04,SC/ST (Marginal (<2.47 ac
FAR008216,9656295205420,9560987947,Rampur Village,2.31,Paddy,Wheat,Borewell,Loamy,2025-07-04,Marginal (<2.47 acres)
FAR008217,1619401696934,9871965537,Sundarapuram,26.82,Paddy,Wheat,Borewell,Red,2025-07-04,Large (>12.35 acres)
FAR008218,7681533351023,9768550624,Yelachaguppe,46.43,Paddy,Wheat,Drip,Clay,2025-07-04,Large (>12.35 acres)
FAR008219,9548271346250,9465931070,Nandi Hills,0.67,Paddy,Wheat,Rainfed,Sandy Loam,2025-07-04,Marginal (<2.47 acres)
FAR008220,4351548037748,9103681439,Pushpagiri,33.02,Paddy,Wheat,Borewell,Loamy,2025-07-04,Large (>12.35 acres)
FAR008221,7585221926132,9297194590,Ganesha Nagar,1.78,Jowar,Wheat,Drip,Alluvial,2025-07-04,SC/ST (Marginal (<2.47 ac
FAR008222,7343833037094,9766195355,Yelachaguppe,59.58,Paddy,Wheat,Borewell,Loamy,2025-07-04,Large (>12.35 acres)
FAR008223,9391833046126,9843086467,Shivaji Colony,2.07,Paddy,Wheat,Drip,Red,2025-07-04,Marginal (<2.47 acres)
FAR008224,4742662196818,9723403662,Rampur Village,9.19,Jowar,Wheat,Canal,Loamy,2025-07-04,Medium (4.94-12.35 acres)
FAR008225,2443981709734,9658258177,Venkatesh Pura,20.25,Paddy,Wheat,Canal,Loamy,2025-07-05,SC/ST (Large (>12.35 acre
FAR008226,9468374151190,9774351995,Uttara Phalguni,0.77,Paddy,Oats,Borewell,Alluvial,2025-07-05,Marginal (<2.47 acres)
FAR008227,1053336519587,9874111382,Ganesha Nagar,1.54,Jowar,Wheat,Rainfed,Loamy,2025-07-05,Marginal (<2.47 acres)
FAR008228,7798104843595,9359270586,RedSoil Hamlet,1.49,Paddy,Oats,Rainfed,Clay,2025-07-05,SC/ST (Marginal (<2.47 ac
FAR008229,3789765599813,9715968278,Skanda Giri,0.89,Paddy,Wheat,Sprinkler,Alluvial,2025-07-05,Marginal (<2.47 acres)
FAR008230,5517361563697,9645943266,Gokul Vihar,2.23,Jowar,Wheat,Rainfed,Red,2025-07-05,Marginal (<2.47 acres)
FAR008231,6359632969977,9350636057,Dakshina Mukhi,0.25,Jowar,Oats,Rainfed,Alluvial,2025-07-05,SC/ST (Marginal (<2.47 ac
FAR008232,6652311509906,9955761648,Dakshina Mukhi,13.1,Paddy,Wheat,Drip,Clay,2025-07-05,Large (>12.35 acres)
FAR008233,6148926030513,9911423372,Balaji Nagar,2.41,Paddy,Wheat,Flood,Loamy,2025-07-05,SC/ST (Marginal (<2.47 ac
FAR008234,3265385599730,9985752999,Hanumantha Nagar,13.06,Paddy,Wheat,Rainfed,Clay,2025-07-05,Large (>12.35 acres)
FAR008235,1848733741777,9860654770,Sundarapuram,1.61,Paddy,Wheat,Rainfed,Red,2025-07-05,Marginal (<2.47 acres)
FAR008236,5661986775327,9626490633,Devi Krupa,2.46,Paddy,Wheat,Flood,Black (Regur),2025-07-05,Marginal (<2.47 acres)
FAR008237,5599271599198,9518245286,Dakshina Mukhi,1.83,Paddy,Oats,Rainfed,Alluvial,2025-07-05,Marginal (<2.47 acres)
FAR008238,7111996037404,9429772633,Sundarapuram,1.45,Paddy,Oats,Borewell,Clay,2025-07-05,Marginal (<2.47 acres)
FAR008239,6515575195470,9792196227,Skanda Giri,1.95,Jowar,Wheat,Sprinkler,Alluvial,2025-07-06,Marginal (<2.47 acres)
FAR008240,9610895097322,9996175441,Devi Krupa,4.57,Paddy,Wheat,Rainfed,Loamy,2025-07-06,Small (2.47-4.94 acres)
FAR008241,2459440924301,9899688546,Sundarapuram,57.84,Paddy,Wheat,Borewell,Alluvial,2025-07-06,SC/ST (Large (>12.35 acre
FAR008242,7289272378277,9695296366,Maruthi Extension,0.52,Jowar,Wheat,Canal,Red,2025-07-06,Marginal (<2.47 acres)
FAR008243,1597298157477,9992650448,Nandi Hills,50.39,Paddy,Wheat,Drip,Alluvial,2025-07-06,Large (>12.35 acres)
FAR008244,6528746799805,9159371191,Subramanya Swamy,1.86,Jowar,Wheat,Rainfed,Sandy Loam,2025-07-06,Marginal (<2.47 acres)
FAR008245,5749330817838,9632719002,Hanumantha Nagar,32.2,Paddy,Wheat,Drip,Black (Regur),2025-07-06,Large (>12.35 acres)
FAR008246,8890808278923,9835715079,Uttara Phalguni,1.34,Paddy,Wheat,Rainfed,Sandy Loam,2025-07-06,Marginal (<2.47 acres)
FAR008247,2286456154800,9993571252,Ganesha Nagar,1.25,Jowar,Wheat,Rainfed,Alluvial,2025-07-06,Marginal (<2.47 acres)
FAR008248,3701750553244,9274485870,Lakshmi Puram,37.92,Paddy,Wheat,Drip,Alluvial,2025-07-06,Large (>12.35 acres)
FAR008249,1942145525645,9350672652,Maruthi Extension,1.72,Paddy,Wheat,Rainfed,Sandy Loam,2025-07-06,Marginal (<2.47 acres)
FAR008250,3290898125709,9789776813,Balaji Nagar,4.06,Jowar,Wheat,Rainfed,Sandy Loam,2025-07-06,Small (2.47-4.94 acres)
FAR008251,1903627275340,9296806741,Lakshmi Puram,1.01,Paddy,Wheat,Rainfed,Clay,2025-07-06,Marginal (<2.47 acres)
FAR008252,3659671753579,9547429155,GreenVillage,47.06,Paddy,Wheat,Rainfed,Loamy,2025-07-06,SC/ST (Large (>12.35 acre
FAR008253,3368748141604,9345991082,Dakshina Mukhi,40.1,Jowar,Oats,Borewell,Alluvial,2025-07-06,Large (>12.35 acres)
FAR008254,4544297468626,9465812798,RedSoil Hamlet,0.41,Jowar,Wheat,Rainfed,Black (Regur),2025-07-07,SC/ST (Marginal (<2.47 ac
FAR008255,5057955888626,9394076268,Venkatesh Pura,2.01,Paddy,Wheat,Sprinkler,Alluvial,2025-07-07,Marginal (<2.47 acres)
FAR008256,5034142386543,9843480899,Yelachaguppe,8.85,Paddy,Oats,Sprinkler,Red,2025-07-07,SC/ST (Medium (4.94-12.35
FAR008257,5383681309892,9172273548,Nandi Hills,0.7,Paddy,Oats,Rainfed,Clay,2025-07-07,Marginal (<2.47 acres)
FAR008258,9532291903901,9645927598,Lakshmi Puram,15.53,Paddy,Wheat,Borewell,Clay,2025-07-07,Large (>12.35 acres)
FAR008259,1659471327161,9376862597,Hanumantha Nagar,1.75,Paddy,Wheat,Sprinkler,Loamy,2025-07-07,Marginal (<2.47 acres)
FAR008260,3076858334186,9281318289,Gokul Vihar,0.97,Paddy,Wheat,Flood,Clay,2025-07-07,Marginal (<2.47 acres)
FAR008261,4834678822676,9967710325,Venkatesh Pura,1.7,Paddy,Wheat,Rainfed,Loamy,2025-07-07,Marginal (<2.47 acres)
FAR008262,8056502824283,9905400839,Raja Rajeshwari,54.14,Jowar,Wheat,Drip,Red,2025-07-07,Large (>12.35 acres)
FAR008263,3975303970731,9270070184,Pushpagiri,32.43,Paddy,Oats,Rainfed,Clay,2025-07-07,Large (>12.35 acres)
FAR008264,5209710821217,9669643324,Nandi Hills,2.61,Jowar,Wheat,Rainfed,Red,2025-07-07,SC/ST (Small (2.47-4.94 a
FAR008265,8422416197909,9910666387,GreenVillage,4.88,Jowar,Wheat,Rainfed,Clay,2025-07-07,Small (2.47-4.94 acres)
FAR008266,9402687255485,9754885076,Hanumantha Nagar,4.19,Paddy,Wheat,Borewell,Alluvial,2025-07-07,Small (2.47-4.94 acres)
FAR008267,3863516505479,9247697631,Neelkamal,4.37,Paddy,Wheat,Rainfed,Black (Regur),2025-07-07,Small (2.47-4.94 acres)
FAR008268,3433203445380,9422516535,Anjaneya Layout,2.57,Jowar,Oats,Rainfed,Clay,2025-07-07,Small (2.47-4.94 acres)
FAR008269,8451103196803,9151724921,Hanumantha Nagar,0.7,Paddy,Wheat,Borewell,Black (Regur),2025-07-08,SC/ST (Marginal (<2.47 ac
FAR008270,1640854411086,9767844447,Yelachaguppe,1.86,Paddy,Wheat,Borewell,Red,2025-07-08,Marginal (<2.47 acres)
FAR008271,2484114374622,9647035009,Yelachaguppe,2.21,Paddy,Wheat,Sprinkler,Clay,2025-07-08,Marginal (<2.47 acres)
FAR008272,4792813312133,9599949289,Neelkamal,1.26,Paddy,Wheat,Drip,Red,2025-07-08,Marginal (<2.47 acres)
FAR008273,2331840485332,9337087681,Dakshina Mukhi,30.81,Paddy,Wheat,Borewell,Sandy Loam,2025-07-08,Large (>12.35 acres)
FAR008274,7333154516725,9867042920,Maruthi Extension,2.67,Paddy,Oats,Rainfed,Clay,2025-07-08,SC/ST (Small (2.47-4.94 a
FAR008275,3140820182679,9468698015,Pushpagiri,1.99,Paddy,Wheat,Rainfed,Loamy,2025-07-08,Marginal (<2.47 acres)
FAR008276,2643976518091,9106702101,Yelachaguppe,1.55,Jowar,Wheat,Sprinkler,Alluvial,2025-07-08,Marginal (<2.47 acres)
FAR008277,6097647779617,9782314969,Yelachaguppe,26.13,Paddy,Wheat,Rainfed,Black (Regur),2025-07-08,SC/ST (Large (>12.35 acre
FAR008278,6902515890226,9940319852,Dakshina Mukhi,1.04,Paddy,Wheat,Rainfed,Loamy,2025-07-08,SC/ST (Marginal (<2.47 ac
FAR008279,9190309217780,9636773001,Devi Krupa,52.88,Paddy,Wheat,Drip,Alluvial,2025-07-08,Large (>12.35 acres)
FAR008280,4710206214708,9207591590,Pushpagiri,23.01,Jowar,Wheat,Rainfed,Loamy,2025-07-08,Large (>12.35 acres)
FAR008281,3752267624096,9454572844,Ganesha Nagar,35.91,Jowar,Wheat,Rainfed,Loamy,2025-07-08,Large (>12.35 acres)
FAR008282,7193953647598,9345020932,Raja Rajeshwari,50.7,Paddy,Oats,Borewell,Clay,2025-07-08,Large (>12.35 acres)
FAR008283,8402774758974,9937011979,Skanda Giri,0.71,Jowar,Wheat,Borewell,Alluvial,2025-07-08,Marginal (<2.47 acres)
FAR008284,9753794391900,9591489000,Keshavpur,30.49,Jowar,Wheat,Rainfed,Alluvial,2025-07-09,Large (>12.35 acres)
FAR008285,4413583154161,9625893864,Nandi Hills,1.07,Paddy,Oats,Rainfed,Alluvial,2025-07-09,Marginal (<2.47 acres)
FAR008286,3659806100222,9881168927,Lakshmi Puram,0.72,Jowar,Wheat,Borewell,Red,2025-07-09,Marginal (<2.47 acres)
FAR008287,2507840596657,9959999729,Sundarapuram,1.38,Jowar,Wheat,Rainfed,Clay,2025-07-09,Marginal (<2.47 acres)
FAR008288,5961332130532,9620055159,Maruthi Extension,3.92,Paddy,Wheat,Rainfed,Sandy Loam,2025-07-09,Small (2.47-4.94 acres)
FAR008289,1154695780125,9726113447,Neelkamal,58.18,Jowar,Oats,Rainfed,Alluvial,2025-07-09,Large (>12.35 acres)
FAR008290,8378464049173,9671405001,Dakshina Mukhi,0.46,Paddy,Oats,Borewell,Black (Regur),2025-07-09,Marginal (<2.47 acres)
FAR008291,8892205653908,9252215638,Bhoga Nandeeshwara,1.56,Jowar,Wheat,Rainfed,Clay,2025-07-09,Marginal (<2.47 acres)
